article_id	label	score
3064134	1	0.94496183
3065620	1	0.41651156
3065228	1	0.84908542
3065532	1	0.49351668
3063925	1	0.62731813
3064861	1	0.98181573
3065706	1	0.89015771
3067016	0	0.98168926
3064333	1	0.70947644
3065207	1	0.44289480
3066732	1	0.98004475
3052794	1	0.98741093
3066160	1	0.88166929
3066996	1	0.99314886
3065784	1	0.98532892
3067646	1	0.98820333
3067108	1	0.77754943
3067614	0	0.92040067
3069651	0	0.45291928
3068171	1	0.92663270
3069097	1	0.97163883
3070644	0	0.07094738
3067095	1	0.99129445
3069452	0	0.48068455
3068694	1	0.75573739
3702236	0	0.71892493
3702383	0	0.71892493
3068450	1	0.52721563
3070388	1	0.46833325
3720142	1	0.97787018
3701852	1	0.88067929
3720136	1	0.66022542
3702361	1	0.90023936
3808029	0	0.21941744
3702112	1	0.98722509
3749124	1	0.97743402
3070524	1	0.62878272
4485201	1	0.92799889
3070641	0	0.61492050
4605577	1	0.94551919
3807888	1	0.87881368
3067998	1	0.32157556
4606330	0	0.05135197
4485540	1	0.88298288
4551686	1	0.94747237
4822492	1	0.96486629
3968539	0	0.24108598
4606712	1	0.99582927
3071421	0	0.22991124
3807448	1	0.25558585
3071218	0	0.16471146
3071169	0	0.87277334
3072880	0	0.88323072
3072507	1	0.89144641
4852875	1	0.23881504
3070950	1	0.89695961
4910696	1	0.91781620
3072662	1	0.80817559
3074449	0	0.65122585
4725722	1	0.93014982
3073341	0	0.12835548
3072705	1	0.96417137
3072501	1	0.98518904
3073276	1	0.80048937
3071243	1	0.66415797
3071091	0	0.43569994
3073855	1	0.83158784
3075050	0	0.22451283
3076148	0	0.18110715
3077071	0	0.65608396
3076222	0	0.23028935
3073415	1	0.73079045
3075067	1	0.86969122
3075638	1	0.45594774
3075448	1	0.97305926
3075027	1	0.56873371
3077928	1	0.48705251
3078903	1	0.99083414
3077402	1	0.89274793
3076183	1	0.81958328
3080619	0	0.18931073
3079742	1	0.94700104
3079686	1	0.83507898
3080055	1	0.96937369
3080154	1	0.98251643
3081091	1	0.94556108
3080899	1	0.95330399
3080831	0	0.93665370
3079593	1	0.88410849
3079988	1	0.59008360
3080325	1	0.49971447
3082033	1	0.99466854
3081961	1	0.91739697
3081980	1	0.87191630
3082502	1	0.98291373
3081096	1	0.46036931
3082474	0	0.28145369
3082025	1	0.47973188
3083083	1	0.60175722
3083812	0	0.95855388
3082320	1	0.99753684
3084391	1	0.99011691
3085657	0	0.19934493
3085034	0	0.15566343
3085732	1	0.89939021
3086529	0	0.05343281
3085376	1	0.99316924
3082588	1	0.78843161
3086288	1	0.87386894
3088968	0	0.56629732
3088001	1	0.83001669
3088498	1	0.97822025
3091036	0	0.17769619
3089293	0	0.20077248
3090688	0	0.66063396
3090113	1	0.90113071
3087711	1	0.91633156
3088031	1	0.84278832
3091029	0	0.87794282
3089566	1	0.99903320
3090469	1	0.91861470
3090195	0	0.31013393
3092284	0	0.63332836
3091062	0	0.48352765
3092505	0	0.13640628
3092231	1	0.99798129
3090979	1	0.74287577
3093380	0	0.13640628
3092777	1	0.94733231
3093685	0	0.13640628
3091702	1	0.94832981
3092442	1	0.82517533
3088445	1	0.98914498
3094135	1	0.94146732
3094017	1	0.98879174
3092206	1	0.96387343
3093576	1	0.98671587
3094496	0	0.63332836
3093535	1	0.88682443
3094455	1	0.98643044
3092590	1	0.37278763
3094794	1	0.93907258
3095145	1	0.76151832
3095287	1	0.96145078
3094080	1	0.80861553
3096187	0	0.09129079
3094984	1	0.95932907
3095800	1	0.96403971
3095314	0	0.84946335
3096911	1	0.65536166
3096240	1	0.61638789
3096245	0	0.23280265
3097334	1	0.94173428
3095985	1	0.84515623
3097200	1	0.99922927
3097582	1	0.99929046
3097240	1	0.86534678
3097364	1	0.63745178
3097565	0	0.21916040
3097937	1	0.79781485
3098073	1	0.98631086
3097180	1	0.85958843
3097562	1	0.99876419
3096214	0	0.30090501
3098139	1	0.99795310
3098884	1	0.51952626
3098592	1	0.98153396
3099275	0	0.98343655
3098907	1	0.95301787
3099029	1	0.99615223
3098484	1	0.94383053
3098539	1	0.98154749
3098291	1	0.99615283
3099241	1	0.95139388
3100001	0	0.89352029
3098801	1	0.98972957
3099999	0	0.98343655
3099577	1	0.95137537
3099045	1	0.97877941
3099683	0	0.91164647
3099789	1	0.99657488
3101271	0	0.70751965
3099998	1	0.96913769
3099976	1	0.97708582
3099797	1	0.96703330
3100815	1	0.92199899
3100492	1	0.94202654
3101450	0	0.13445468
3101658	1	0.96686827
3101296	1	0.97513140
3101775	0	0.87109068
3101505	1	0.29751668
3101635	1	0.99841490
3102855	0	0.91464991
3103152	0	0.73805511
3103062	1	0.92207832
3098886	1	0.64973570
3102504	1	0.67349213
3103943	1	0.98892039
3103929	1	0.95397349
3103585	1	0.90851640
3104025	1	0.94260764
3103909	1	0.98611179
3106113	0	0.76682673
3105852	0	0.25205046
3103420	1	0.88628259
3105806	1	0.98120729
3106090	0	0.75140670
3106538	1	0.96122338
3106262	1	0.96043634
3106601	1	0.98684215
3106830	1	0.90766300
3106513	0	0.23631140
3106844	1	0.96964437
3106248	1	0.99047634
3105563	1	0.97311916
3105955	1	0.93801924
3106718	0	0.65282559
3108476	1	0.99815324
3107936	1	0.97462270
3108184	1	0.78895845
3108123	1	0.99665201
3108684	1	0.97122006
3108125	0	0.25212307
3108148	1	0.99805004
3109649	0	0.80645778
3107532	1	0.80168572
3109009	1	0.88411046
3109246	0	0.50502641
3106203	1	0.86783460
3110140	1	0.88210060
3109467	0	0.35574607
3109930	1	0.96397679
3109473	1	0.98369666
3110275	1	0.92830665
3111012	1	0.97964513
3111056	1	0.90950047
3110956	1	0.98166764
3111829	1	0.94392457
3109938	1	0.97852112
3109671	1	0.97651426
3111581	1	0.91959322
3107229	1	0.75372957
3111811	0	0.67101861
3113561	1	0.54035106
3113673	1	0.92549209
3112844	1	0.99413996
3110295	1	0.96616856
3113176	1	0.92743961
3114570	0	0.71260203
3114137	1	0.94087375
3116228	0	0.77319632
3115060	1	0.54667968
3114236	1	0.53563926
3113988	1	0.74389423
3116108	1	0.90170414
3720492	1	0.70623183
3836414	1	0.98296575
4068602	0	0.34409006
3749773	1	0.98976482
3116671	0	0.29674426
3836348	1	0.88695457
4550946	0	0.22498858
4551307	0	0.50770308
4631863	0	0.50522569
4552680	1	0.98527643
4485967	1	0.95577951
3685100	0	0.39913567
3105499	1	0.86989884
3117408	0	0.14825965
3118839	0	0.36251063
3702537	1	0.72673357
3119685	0	0.21170056
3117337	1	0.96739111
3117770	1	0.96739111
3117766	1	0.96739111
3119842	1	0.93011811
3119882	1	0.63053416
3120300	0	0.50034420
3120926	0	0.12279547
3120166	1	0.98994391
3119933	1	0.98698757
3120937	1	0.84922715
3120150	1	0.92743961
3121294	1	0.89124118
3120983	1	0.46803928
3122298	0	0.45334414
3121484	1	0.96739111
3121822	1	0.96739111
3123831	0	0.73654990
3121893	1	0.91661751
3123932	0	0.83029687
3124503	1	0.96843396
3125438	0	0.95003069
3123864	1	0.94569761
3125336	1	0.92939727
3125274	1	0.73210779
3126365	0	0.73216993
3126379	1	0.98928322
3126152	1	0.89235509
3125466	1	0.80605133
3127079	1	0.26616678
3126224	1	0.93654331
3126677	1	0.98379652
3125885	1	0.98409358
3126909	1	0.93719604
3128424	0	0.33485508
3127610	1	0.98810685
3127788	1	0.99350458
3126636	0	0.29934730
3124954	1	0.73039219
3126822	1	0.47754390
3128204	1	0.37939013
3126366	1	0.96804088
3129599	1	0.90968697
3127632	1	0.92325222
3129255	1	0.53215488
3129740	1	0.80826840
3128434	1	0.92387925
3130292	0	0.44741569
3130291	0	0.40349300
3127467	1	0.93866866
3131595	0	0.40349300
3130425	0	0.70630102
3131889	0	0.35962097
3131867	0	0.35962097
3130567	1	0.90195921
3129644	1	0.93600964
3131767	0	0.43817274
3130936	1	0.90532125
3132145	0	0.81347890
3131837	1	0.50402988
3133904	0	0.79467993
3133715	0	0.88117201
3132177	1	0.64281422
3131416	1	0.92821194
3134586	0	0.40349300
3135198	1	0.95073721
3135399	1	0.56411784
3135197	1	0.98507102
3132253	0	0.57195908
3131951	1	0.35959241
3135487	1	0.29544568
3136679	1	0.99119070
3134938	1	0.96341759
3135816	1	0.88625387
3136381	1	0.86938765
3136656	1	0.98102967
3137686	0	0.11268999
3138776	0	0.54542438
3137612	1	0.92301204
3138039	1	0.99837846
3139118	0	0.17725808
3139907	1	0.59027883
3141027	0	0.80007935
3140104	0	0.46869229
3138565	1	0.97965927
3139066	1	0.95599716
3139257	1	0.48576807
3139234	1	0.87105303
3140988	0	0.05709286
3140679	1	0.99598484
3140331	1	0.76149736
3142420	1	0.92787641
3142769	1	0.36564151
3140334	1	0.96067567
3144752	0	0.46071763
3142695	1	0.25153063
3144183	0	0.19183736
3144242	1	0.55746094
3144869	1	0.88615694
3144856	0	0.37569707
3144740	1	0.35167068
3146322	0	0.93078718
3145911	1	0.57858396
3148606	0	0.52966815
3146221	1	0.63973705
3145835	1	0.99678643
3146384	1	0.81913623
3146111	1	0.97348869
3146977	1	0.96660492
3149717	0	0.48031743
3145111	1	0.37540985
3151161	1	0.97895990
3152253	0	0.41069407
3146504	0	0.93022510
3152067	1	0.90910130
3150250	1	0.63769253
3147795	0	0.07241900
3152692	0	0.93569602
3152456	0	0.64216818
3150238	1	0.94365891
3153173	0	0.86562119
3152058	1	0.99390947
3153086	1	0.89637597
3152792	0	0.06884831
3152034	1	0.50727333
3152726	1	0.99689314
3154565	0	0.10686067
3154387	1	0.98826727
3153915	1	0.86869163
3151012	1	0.75744704
3153175	1	0.76529423
3153015	1	0.77069902
3154811	1	0.83715701
3156030	0	0.94824707
3154985	1	0.27631916
3156461	1	0.91528662
3156055	1	0.98482490
3154413	1	0.84345587
3155126	1	0.46975173
3156683	1	0.58779016
3156943	1	0.99322557
3154006	1	0.82938352
3156610	1	0.92227678
3157564	1	0.81005341
3151103	1	0.73475670
3155621	1	0.88758372
3159448	0	0.85724601
3157362	1	0.41165002
3158506	1	0.92204482
3160573	1	0.76173581
3159623	1	0.93382947
3160725	0	0.59972609
3162171	0	0.95849166
3160656	1	0.95514068
3158791	1	0.95498933
3160801	1	0.96382222
3162008	1	0.87513010
3657645	1	0.98893277
3171204	1	0.97313263
3749577	1	0.21839177
3913328	0	0.27583556
3162042	1	0.93533095
3159519	1	0.96164383
3159449	1	0.88985342
3914040	1	0.94228486
3162480	0	0.06578629
3657755	1	0.84049400
3161500	0	0.43467452
3657727	0	0.36389697
3657866	1	0.86074147
3163107	0	0.48946409
3163049	0	0.16829393
3163604	1	0.96556087
4690380	1	0.52426804
3163474	0	0.12968789
3163024	1	0.81934462
3163748	1	0.76654598
3164031	1	0.97617094
3166005	0	0.24031961
3165401	1	0.79361513
3166455	1	0.97592174
3164856	1	0.98806108
3165151	1	0.99126971
3163839	1	0.96462519
3164284	1	0.92263414
3166142	1	0.89855436
3165811	1	0.84005747
3167896	1	0.87610774
3169280	0	0.67729088
3168399	0	0.82807825
3165946	1	0.77394883
3166808	1	0.94995573
3167091	1	0.67771232
3168362	1	0.75693252
3168467	0	0.25411400
3168648	1	0.78527013
3168804	1	0.51905001
3169694	0	0.20057208
3168633	1	0.97558455
3170195	0	0.13100266
3170169	1	0.61417518
3170146	1	0.46071763
3171548	1	0.70945166
3170857	1	0.99246940
3170170	1	0.94419978
3172017	1	0.92358876
3167937	1	0.99131978
3172618	0	0.41199438
3172624	1	0.99537927
3174365	0	0.62505375
3169792	1	0.99031053
3173258	1	0.95906672
3174054	1	0.90608007
3172876	1	0.83468008
3175007	0	0.68365950
3175426	0	0.76340941
3172998	1	0.91254450
3174122	1	0.98636604
3173520	1	0.99602940
3173548	1	0.92873243
3173430	1	0.98745752
3174097	1	0.85617561
3175197	1	0.99747361
3176820	0	0.61690510
3175932	1	0.99491564
3173864	1	0.96244152
3175316	1	0.91802501
3174877	1	0.77535938
3175992	1	0.68947357
3175071	1	0.97204329
3177659	0	0.08384544
3177239	1	0.95413477
3177332	1	0.92339688
3176845	1	0.86038416
3178373	0	0.14643981
3176614	1	0.93978365
3179108	1	0.91533740
3177557	1	0.95494119
3179908	1	0.48971254
3181450	0	0.88665965
3180044	1	0.95257892
3179333	1	0.99364750
3179702	1	0.99797217
3180492	1	0.95731146
3182469	1	0.42343581
3173700	1	0.54106723
3182072	1	0.98741790
3182572	1	0.26051656
3179527	0	0.55639115
3179780	1	0.92272606
3182178	1	0.99428956
3183032	1	0.58146786
3183132	1	0.99287388
3184037	0	0.80716270
3183065	1	0.96726304
3183830	1	0.94308143
3183609	0	0.41334562
3184553	1	0.96562915
3184246	1	0.86376207
3183669	1	0.85201945
3185795	0	0.83860005
3184390	1	0.94408323
3186677	1	0.98335329
3186915	0	0.61994618
3185015	1	0.92635812
3186048	1	0.77982481
3185568	1	0.94454599
3185128	1	0.92718619
3187609	1	0.98218827
3189057	0	0.95392766
3188016	1	0.98639205
3187932	0	0.32162908
3189081	0	0.20485871
3188924	0	0.61362288
3187630	0	0.37096942
3187124	1	0.92127099
3184874	0	0.35964224
3189301	0	0.12943365
3187761	1	0.97860552
3187753	1	0.55622368
3187874	1	0.95528936
3190551	0	0.45910009
3188049	1	0.90894007
3189759	0	0.95283369
3189148	1	0.71790104
3191324	0	0.09969188
3191146	0	0.27782541
3189018	1	0.98812021
3190342	1	0.70304391
3191939	0	0.82323083
3190097	1	0.89161553
3190247	1	0.98188547
3192169	1	0.75653807
3192754	0	0.40339838
3191682	1	0.78216074
3192081	1	0.94303819
3192599	1	0.74200953
3191707	1	0.35693478
3190112	1	0.70346826
3192698	1	0.99685101
3191810	1	0.92382611
3193349	1	0.96126050
3194173	1	0.98853088
3194230	1	0.99192473
3193065	1	0.99661835
3194213	1	0.38055179
3196065	1	0.73874846
3195569	1	0.88139434
3195363	1	0.98772935
3194128	1	0.50035889
3195602	0	0.21598053
3195815	0	0.19934223
3197313	0	0.34666641
3195423	0	0.96606131
3196256	1	0.73564766
3198272	0	0.10929453
3197756	1	0.87003585
3196294	1	0.61835633
3195819	1	0.97379370
3198296	1	0.92456269
3197936	1	0.99717525
3199513	1	0.93161267
3199666	1	0.99389626
3197971	1	0.73624454
3199374	1	0.67704488
3199946	1	0.85015129
3200528	1	0.71313365
3199835	1	0.99631458
3201066	0	0.92260774
3201316	0	0.19865131
3201587	0	0.27489986
3200966	1	0.74564763
3201346	1	0.88500124
3201254	1	0.83868986
3201140	1	0.46307141
3201536	1	0.99567489
3201226	1	0.99471021
3198315	1	0.95277963
3201922	1	0.98252722
3199486	0	0.47344527
3203143	1	0.97634892
3203385	1	0.87279589
3204054	1	0.99382531
3204544	0	0.90017927
3203794	1	0.98691067
3204825	1	0.99818147
3204828	0	0.62495222
3204588	1	0.87381875
3206383	0	0.02250147
3205822	0	0.70622628
3206294	0	0.36770838
3205896	0	0.77492961
3205928	1	0.99292411
3205047	0	0.33581278
3207563	0	0.75466456
3205985	1	0.96078052
3207276	1	0.96125092
3207071	1	0.90742756
3207286	0	0.84175746
3206287	1	0.93691717
3206315	1	0.38862401
3206369	1	0.99918945
3207824	1	0.99292411
3207786	1	0.99187709
3207703	1	0.89346986
3206202	1	0.99042129
3204574	1	0.84367965
3208942	0	0.17967891
3208113	1	0.41542261
3209130	0	0.38408572
3209494	1	0.98759336
3206503	1	0.99443229
3209498	1	0.95930380
3210377	0	0.68796520
3208522	1	0.63294638
3210597	0	0.88099298
3209506	1	0.99337871
3210429	1	0.95746100
3210005	0	0.10376161
3209835	0	0.76170089
3721195	0	0.27385707
3751683	1	0.94720160
3685587	1	0.70787325
3751616	0	0.33462233
4007707	1	0.94227288
4824040	1	0.79925181
4007170	1	0.91336163
4824034	0	0.67382043
4583029	1	0.98172009
3211354	0	0.48766544
3207531	1	0.67926270
3210965	1	0.40994743
5245582	1	0.83480803
3212387	1	0.72927602
3212983	0	0.72045262
3212602	0	0.07765470
3213845	0	0.10807284
3211926	1	0.89247033
3214764	0	0.77977300
3213407	1	0.43685263
3212437	1	0.99090594
3214591	1	0.89593285
3213896	1	0.46606506
3213050	1	0.65608396
3215347	0	0.57630731
3214927	1	0.99363764
3216075	0	0.39085262
3216604	1	0.75357008
3212699	1	0.80352621
3215884	1	0.90463413
3213209	1	0.99793955
3215703	0	0.39539642
3216827	1	0.90463413
3216722	1	0.92662607
3216996	1	0.48982854
3217524	1	0.99502852
3216895	1	0.93681521
3217869	0	0.83601673
3217967	0	0.14909481
3219105	0	0.70526022
3218564	1	0.69654896
3218699	1	0.81026116
3218597	1	0.98244884
3219573	0	0.44266461
3219157	1	0.96284602
3219341	1	0.75042676
3219379	1	0.88883667
3219560	1	0.99768793
3218158	1	0.98361804
3219714	0	0.35795481
3220320	0	0.27483320
3220915	1	0.54658342
3220779	1	0.40963217
3221689	1	0.65129205
3219515	1	0.98747444
3222258	1	0.83932911
3223610	0	0.37602902
3224118	0	0.94477392
3222981	1	0.81483266
3224003	1	0.98050233
3224734	0	0.23754485
3221706	1	0.77226107
3224990	1	0.92454162
3225540	0	0.87638070
3225325	1	0.97369764
3227666	0	0.45018826
3228076	0	0.40685281
3226959	0	0.92461444
3227305	0	0.88628642
3226750	1	0.76571425
3224095	1	0.57076377
3228480	1	0.86518711
3226998	1	0.95108122
3225744	1	0.71643290
3228070	1	0.96703065
3228870	1	0.92615357
3222137	1	0.50290908
3230175	0	0.95443085
3230645	0	0.51059269
3231279	1	0.29650132
3228133	1	0.90242549
3229581	1	0.99655718
3229558	1	0.96662403
3229786	1	0.94514275
3230389	0	0.05889511
3229651	1	0.88247184
3233287	0	0.45691819
3234357	0	0.62305605
3232506	1	0.88304186
3229703	1	0.66561976
3234667	1	0.99016076
3234652	1	0.87267230
3234713	1	0.66696779
3229902	1	0.54845735
3235186	0	0.76371351
3234954	1	0.98021209
3236605	0	0.86209118
3234676	1	0.70004558
3235151	1	0.58277337
3236185	1	0.98291298
3236251	0	0.55823728
3235549	1	0.52454147
3237535	0	0.09541991
3237371	1	0.98768722
3237440	1	0.92391770
3236264	1	0.97648574
3237652	1	0.99736414
3237528	0	0.95909755
3238043	1	0.79522838
3238202	1	0.99879033
3238332	1	0.98370185
3237722	1	0.95604490
3238379	0	0.21011284
3237314	1	0.95915766
3238773	1	0.99585452
3238010	1	0.76024922
3237839	1	0.97622571
3237147	1	0.91698339
3238810	1	0.99517486
3239624	0	0.94814619
3237597	0	0.95027768
3238683	1	0.99100731
3239167	1	0.98961532
3239625	1	0.96862338
3240752	0	0.26798139
3239750	1	0.75515301
3239109	1	0.92389450
3240426	1	0.99888780
3239512	1	0.97648574
3239481	1	0.56500253
3239141	0	0.95027768
3241816	1	0.91467622
3239682	1	0.99408519
3241764	1	0.92606801
3242174	1	0.86902567
3241815	1	0.87059893
3240462	1	0.89841184
3242255	1	0.99049943
3241445	1	0.78266996
3242447	1	0.85774456
3243089	1	0.92428162
3242984	1	0.72036415
3243681	1	0.99862032
3244045	1	0.89298306
3242668	1	0.88849555
3244226	1	0.99185772
3243623	1	0.98276947
3243707	1	0.55687683
3244474	1	0.96168428
3244896	1	0.98832763
3242836	1	0.84962039
3244680	1	0.99859562
3244345	0	0.32080467
3244711	1	0.48982356
3245132	1	0.81886910
3244946	1	0.99629923
3244900	1	0.98819697
3245349	1	0.93052535
3244704	1	0.95772624
3245859	1	0.87438809
3243529	1	0.99428984
3246519	0	0.36313355
3246086	0	0.12500815
3245874	1	0.89042643
3246052	1	0.89096057
3247321	1	0.99868830
3247126	1	0.94100749
3247313	1	0.99952504
3245871	1	0.98819697
3245442	1	0.99115955
3246425	1	0.99102221
3246724	1	0.93312789
3247540	1	0.94659924
3247393	1	0.77118760
3246356	1	0.75557246
3247098	0	0.64713960
3247465	1	0.98795466
3250340	0	0.09783207
3248219	1	0.93864965
3247351	1	0.90342363
3247609	1	0.97253591
3248889	0	0.69306832
3250322	0	0.56380767
3250919	0	0.04269419
3250861	1	0.95889474
3247809	1	0.99370311
3250619	1	0.93931100
3251260	0	0.97033699
3250958	1	0.95769363
3250993	1	0.99607996
3252310	0	0.20047565
3251793	1	0.99352118
3252972	1	0.99897804
3249481	1	0.98281219
3250771	1	0.90234997
3252585	1	0.96706323
3253189	1	0.92423487
3254951	0	0.91982315
3254663	1	0.91152434
3254649	1	0.65385831
3251699	1	0.99761756
3255394	1	0.82612557
3255345	1	0.96464834
3252244	1	0.71375593
3484554	0	0.84377335
3253830	1	0.30748739
3255251	1	0.63311738
3658167	1	0.49540318
3255459	1	0.96705704
3497981	1	0.89953502
3838446	1	0.81912131
3256658	0	0.90194106
3808291	1	0.99578925
3258036	0	0.30113556
3752970	1	0.90087615
3256489	1	0.97491910
3257978	0	0.70687490
4696868	1	0.92434363
4555132	1	0.41274792
3256743	1	0.98343205
3256782	1	0.87431537
3256704	1	0.97242516
3255919	1	0.39515133
3256190	1	0.90001663
4583809	1	0.92172722
3258173	1	0.99228330
3258956	0	0.98325694
3258330	1	0.53722319
3257962	1	0.89487751
3258037	1	0.80804344
3259316	0	0.34619386
3260518	0	0.20087355
3260434	0	0.97871526
3256563	1	0.53944240
3261254	0	0.73375183
3259890	1	0.92526795
3261385	0	0.54467427
3259577	1	0.53994350
3260663	1	0.81576658
3261606	1	0.21506866
3261372	0	0.72164414
3261555	1	0.95400871
3262081	1	0.93088893
3263308	1	0.42411655
3264838	0	0.19484736
3265125	0	0.37013062
3263896	0	0.48841235
3264972	0	0.60543959
3258389	1	0.90532510
3263863	1	0.97475405
3264062	1	0.97475405
3259629	1	0.94705169
3264633	1	0.84787605
3263897	1	0.77741463
3263343	1	0.91397173
3264542	0	0.20015530
3263935	1	0.96183605
3265842	0	0.28986406
3266479	0	0.42451391
3265319	1	0.95220934
3265490	1	0.19479939
3265060	1	0.88206803
3260962	1	0.98056755
3265836	1	0.89720088
3267038	0	0.40377281
3266403	1	0.67223210
3265499	1	0.78951813
3265641	1	0.97017710
3266933	1	0.97807400
3267904	1	0.99284071
3266830	1	0.14252177
3268418	1	0.96472428
3267596	1	0.97100875
3268004	1	0.97955887
3268246	1	0.98401166
3267802	1	0.89841325
3267995	1	0.96766950
3267699	1	0.95046407
3269287	0	0.22217271
3266661	1	0.97219367
3268152	1	0.99914816
3267643	1	0.66351038
3270389	0	0.94972675
3269759	1	0.99259242
3269810	1	0.97640956
3269495	1	0.82108591
3269578	1	0.90983553
3269464	1	0.99011623
3269427	1	0.89468548
3268910	1	0.65015637
3269667	1	0.98596022
3267187	1	0.92758357
3269215	1	0.98149162
3270903	1	0.97529378
3272712	0	0.27712652
3269150	1	0.98395165
3272637	1	0.67357898
3272529	0	0.83257388
3275175	0	0.18529988
3273265	0	0.41849000
3274941	1	0.60108113
3269185	1	0.97483628
3274209	1	0.91877735
3271543	1	0.53067664
3274207	1	0.85200615
3275679	0	0.86286536
3271578	1	0.85135211
3274719	1	0.84380863
3275883	1	0.95406972
3275734	0	0.89327828
3276974	0	0.38312816
3277311	0	0.90464752
3275601	1	0.96827448
3275424	1	0.96799375
3275868	1	0.98829601
3276400	1	0.55668229
3277074	1	0.98232626
3277147	1	0.99240401
3277510	1	0.99228416
3277601	1	0.98232626
3277015	1	0.82845909
3277886	1	0.95881404
3277608	1	0.94904166
3277516	1	0.94887246
3278617	1	0.88163635
